step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=1470000: nr=1536, ctr1=0, ctr2=0, ctr3=0, RNA=4336  (tn=40032, r=146)
step=1480000: nr=1533, ctr1=0, ctr2=0, ctr3=0, RNA=4313  (tn=40032, r=136)
step=1490000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4306  (tn=40032, r=150)
step=1500000: nr=1540, ctr1=0, ctr2=0, ctr3=0, RNA=4276  (tn=40032, r=149)
step=1510000: nr=1541, ctr1=0, ctr2=0, ctr3=0, RNA=4277  (tn=40032, r=130)
step=1520000: nr=1553, ctr1=0, ctr2=0, ctr3=0, RNA=4269  (tn=40032, r=129)
step=1530000: nr=1547, ctr1=0, ctr2=0, ctr3=0, RNA=4262  (tn=40032, r=146)
step=1540000: nr=1550, ctr1=0, ctr2=0, ctr3=0, RNA=4255  (tn=40032, r=161)
step=1550000: nr=1547, ctr1=0, ctr2=0, ctr3=0, RNA=4241  (tn=40032, r=135)
step=1560000: nr=1556, ctr1=0, ctr2=0, ctr3=0, RNA=4255  (tn=40032, r=150)
step=1570000: nr=1539, ctr1=0, ctr2=0, ctr3=0, RNA=4229  (tn=40032, r=150)
step=1580000: nr=1542, ctr1=0, ctr2=0, ctr3=0, RNA=4229  (tn=40032, r=142)
step=1590000: nr=1566, ctr1=0, ctr2=0, ctr3=0, RNA=4218  (tn=40032, r=154)
step=1600000: nr=1571, ctr1=0, ctr2=0, ctr3=0, RNA=4242  (tn=40032, r=145)
step=1610000: nr=1557, ctr1=0, ctr2=0, ctr3=0, RNA=4180  (tn=40032, r=162)
step=1620000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4206  (tn=40032, r=162)
step=1630000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4209  (tn=40032, r=139)
step=1640000: nr=1579, ctr1=0, ctr2=0, ctr3=0, RNA=4173  (tn=40032, r=145)
step=1650000: nr=1581, ctr1=0, ctr2=0, ctr3=0, RNA=4132  (tn=40032, r=167)
step=1660000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4126  (tn=40032, r=136)
step=1670000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4114  (tn=40032, r=144)
step=1680000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4130  (tn=40032, r=138)
step=1690000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4108  (tn=40032, r=159)
step=1700000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4126  (tn=40032, r=155)
step=1710000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4092  (tn=40032, r=174)
step=1720000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=4106  (tn=40032, r=183)
step=1730000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4113  (tn=40032, r=180)
step=1740000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=4065  (tn=40032, r=169)
step=1750000: nr=1614, ctr1=0, ctr2=0, ctr3=0, RNA=4073  (tn=40032, r=163)
step=1760000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4038  (tn=40032, r=166)
step=1770000: nr=1614, ctr1=0, ctr2=0, ctr3=0, RNA=4053  (tn=40032, r=154)
step=1780000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=4046  (tn=40032, r=161)
step=1790000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=4031  (tn=40032, r=148)
step=1800000: nr=1615, ctr1=0, ctr2=0, ctr3=0, RNA=4040  (tn=40032, r=155)
step=1810000: nr=1630, ctr1=0, ctr2=0, ctr3=0, RNA=4037  (tn=40032, r=144)
step=1820000: nr=1621, ctr1=0, ctr2=0, ctr3=0, RNA=4036  (tn=40032, r=150)
step=1830000: nr=1620, ctr1=0, ctr2=0, ctr3=0, RNA=4008  (tn=40032, r=169)
step=1840000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=3998  (tn=40032, r=176)
step=1850000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=3986  (tn=40032, r=161)
step=1860000: nr=1623, ctr1=0, ctr2=0, ctr3=0, RNA=3981  (tn=40032, r=146)
step=1870000: nr=1617, ctr1=0, ctr2=0, ctr3=0, RNA=3961  (tn=40032, r=164)
step=1880000: nr=1622, ctr1=0, ctr2=0, ctr3=0, RNA=3938  (tn=40032, r=150)
step=1890000: nr=1620, ctr1=0, ctr2=0, ctr3=0, RNA=3923  (tn=40032, r=167)
step=1900000: nr=1632, ctr1=0, ctr2=0, ctr3=0, RNA=3934  (tn=40032, r=150)
step=1910000: nr=1638, ctr1=0, ctr2=0, ctr3=0, RNA=3934  (tn=40032, r=181)
step=1920000: nr=1628, ctr1=0, ctr2=0, ctr3=0, RNA=3910  (tn=40032, r=167)
step=1930000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=3909  (tn=40032, r=156)
step=1940000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=3863  (tn=40032, r=162)
step=1950000: nr=1602, ctr1=0, ctr2=0, ctr3=0, RNA=3873  (tn=40032, r=156)
step=1960000: nr=1610, ctr1=0, ctr2=0, ctr3=0, RNA=3886  (tn=40032, r=157)
step=1970000: nr=1607, ctr1=0, ctr2=0, ctr3=0, RNA=3886  (tn=40032, r=165)
step=1980000: nr=1616, ctr1=0, ctr2=0, ctr3=0, RNA=3908  (tn=40032, r=166)
step=1990000: nr=1622, ctr1=0, ctr2=0, ctr3=0, RNA=3871  (tn=40032, r=167)
step=2000000: nr=1628, ctr1=0, ctr2=0, ctr3=0, RNA=3879  (tn=40032, r=163)
step=2010000: nr=1633, ctr1=0, ctr2=0, ctr3=0, RNA=3831  (tn=40032, r=170)
step=2020000: nr=1635, ctr1=0, ctr2=0, ctr3=0, RNA=3837  (tn=40032, r=152)
step=2030000: nr=1620, ctr1=0, ctr2=0, ctr3=0, RNA=3806  (tn=40032, r=174)
step=2040000: nr=1639, ctr1=0, ctr2=0, ctr3=0, RNA=3801  (tn=40032, r=168)
step=2050000: nr=1636, ctr1=0, ctr2=0, ctr3=0, RNA=3786  (tn=40032, r=167)
step=2060000: nr=1662, ctr1=0, ctr2=0, ctr3=0, RNA=3786  (tn=40032, r=178)
step=2070000: nr=1641, ctr1=0, ctr2=0, ctr3=0, RNA=3799  (tn=40032, r=181)
step=2080000: nr=1634, ctr1=0, ctr2=0, ctr3=0, RNA=3775  (tn=40032, r=145)
step=2090000: nr=1641, ctr1=0, ctr2=0, ctr3=0, RNA=3718  (tn=40032, r=156)
step=2100000: nr=1669, ctr1=0, ctr2=0, ctr3=0, RNA=3693  (tn=40032, r=146)
step=2110000: nr=1655, ctr1=0, ctr2=0, ctr3=0, RNA=3680  (tn=40032, r=141)
step=2120000: nr=1668, ctr1=0, ctr2=0, ctr3=0, RNA=3691  (tn=40032, r=156)
step=2130000: nr=1665, ctr1=0, ctr2=0, ctr3=0, RNA=3674  (tn=40032, r=152)
step=2140000: nr=1651, ctr1=0, ctr2=0, ctr3=0, RNA=3660  (tn=40032, r=191)
step=2150000: nr=1652, ctr1=0, ctr2=0, ctr3=0, RNA=3659  (tn=40032, r=170)
step=2160000: nr=1657, ctr1=0, ctr2=0, ctr3=0, RNA=3708  (tn=40032, r=172)
step=2170000: nr=1654, ctr1=0, ctr2=0, ctr3=0, RNA=3687  (tn=40032, r=183)
step=2180000: nr=1653, ctr1=0, ctr2=0, ctr3=0, RNA=3674  (tn=40032, r=172)
step=2190000: nr=1660, ctr1=0, ctr2=0, ctr3=0, RNA=3691  (tn=40032, r=157)
step=2200000: nr=1655, ctr1=0, ctr2=0, ctr3=0, RNA=3667  (tn=40032, r=165)
step=2210000: nr=1659, ctr1=0, ctr2=0, ctr3=0, RNA=3617  (tn=40032, r=177)
step=2220000: nr=1659, ctr1=0, ctr2=0, ctr3=0, RNA=3640  (tn=40032, r=163)
step=2230000: nr=1664, ctr1=0, ctr2=0, ctr3=0, RNA=3632  (tn=40032, r=168)
step=2240000: nr=1675, ctr1=0, ctr2=0, ctr3=0, RNA=3633  (tn=40032, r=170)
step=2250000: nr=1690, ctr1=0, ctr2=0, ctr3=0, RNA=3631  (tn=40032, r=190)
step=2260000: nr=1680, ctr1=0, ctr2=0, ctr3=0, RNA=3635  (tn=40032, r=175)
step=2270000: nr=1668, ctr1=0, ctr2=0, ctr3=0, RNA=3602  (tn=40032, r=184)
step=2280000: nr=1673, ctr1=0, ctr2=0, ctr3=0, RNA=3613  (tn=40032, r=197)
step=2290000: nr=1679, ctr1=0, ctr2=0, ctr3=0, RNA=3602  (tn=40032, r=187)
step=2300000: nr=1674, ctr1=0, ctr2=0, ctr3=0, RNA=3588  (tn=40032, r=191)
step=2310000: nr=1678, ctr1=0, ctr2=0, ctr3=0, RNA=3578  (tn=40032, r=187)
step=2320000: nr=1660, ctr1=0, ctr2=0, ctr3=0, RNA=3577  (tn=40032, r=188)
step=2330000: nr=1668, ctr1=0, ctr2=0, ctr3=0, RNA=3578  (tn=40032, r=188)
step=2340000: nr=1682, ctr1=0, ctr2=0, ctr3=0, RNA=3556  (tn=40032, r=189)
step=2350000: nr=1683, ctr1=0, ctr2=0, ctr3=0, RNA=3559  (tn=40032, r=174)
step=2360000: nr=1688, ctr1=0, ctr2=0, ctr3=0, RNA=3529  (tn=40032, r=165)
step=2370000: nr=1699, ctr1=0, ctr2=0, ctr3=0, RNA=3555  (tn=40032, r=164)
step=2380000: nr=1698, ctr1=0, ctr2=0, ctr3=0, RNA=3547  (tn=40032, r=171)
step=2390000: nr=1705, ctr1=0, ctr2=0, ctr3=0, RNA=3541  (tn=40032, r=197)
step=2400000: nr=1698, ctr1=0, ctr2=0, ctr3=0, RNA=3522  (tn=40032, r=172)
step=2410000: nr=1692, ctr1=0, ctr2=0, ctr3=0, RNA=3518  (tn=40032, r=178)
step=2420000: nr=1704, ctr1=0, ctr2=0, ctr3=0, RNA=3522  (tn=40032, r=179)
step=2430000: nr=1709, ctr1=0, ctr2=0, ctr3=0, RNA=3498  (tn=40032, r=168)
step=2440000: nr=1698, ctr1=0, ctr2=0, ctr3=0, RNA=3491  (tn=40032, r=147)
step=2450000: nr=1706, ctr1=0, ctr2=0, ctr3=0, RNA=3494  (tn=40032, r=134)
step=2460000: nr=1703, ctr1=0, ctr2=0, ctr3=0, RNA=3488  (tn=40032, r=162)
step=2470000: nr=1713, ctr1=0, ctr2=0, ctr3=0, RNA=3464  (tn=40032, r=142)
step=2480000: nr=1716, ctr1=0, ctr2=0, ctr3=0, RNA=3475  (tn=40032, r=171)
step=2490000: nr=1713, ctr1=0, ctr2=0, ctr3=0, RNA=3460  (tn=40032, r=187)
step=2500000: nr=1712, ctr1=0, ctr2=0, ctr3=0, RNA=3454  (tn=40032, r=172)
step=2510000: nr=1728, ctr1=0, ctr2=0, ctr3=0, RNA=3421  (tn=40032, r=186)
step=2520000: nr=1712, ctr1=0, ctr2=0, ctr3=0, RNA=3411  (tn=40032, r=216)
step=2530000: nr=1697, ctr1=0, ctr2=0, ctr3=0, RNA=3406  (tn=40032, r=239)
step=2540000: nr=1703, ctr1=0, ctr2=0, ctr3=0, RNA=3434  (tn=40032, r=218)
step=2550000: nr=1699, ctr1=0, ctr2=0, ctr3=0, RNA=3402  (tn=40032, r=201)
step=2560000: nr=1701, ctr1=0, ctr2=0, ctr3=0, RNA=3387  (tn=40032, r=191)
step=2570000: nr=1703, ctr1=0, ctr2=0, ctr3=0, RNA=3371  (tn=40032, r=181)
step=2580000: nr=1711, ctr1=0, ctr2=0, ctr3=0, RNA=3365  (tn=40032, r=167)
step=2590000: nr=1717, ctr1=0, ctr2=0, ctr3=0, RNA=3368  (tn=40032, r=172)
step=2600000: nr=1715, ctr1=0, ctr2=0, ctr3=0, RNA=3394  (tn=40032, r=174)
step=2610000: nr=1716, ctr1=0, ctr2=0, ctr3=0, RNA=3351  (tn=40032, r=159)
step=2620000: nr=1702, ctr1=0, ctr2=0, ctr3=0, RNA=3338  (tn=40032, r=167)
step=2630000: nr=1716, ctr1=0, ctr2=0, ctr3=0, RNA=3316  (tn=40032, r=176)
step=2640000: nr=1706, ctr1=0, ctr2=0, ctr3=0, RNA=3314  (tn=40032, r=162)
step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=10000: nr=1, ctr1=1, ctr2=1, ctr3=1, RNA=2379  (tn=40032, r=37543)
step=20000: nr=16, ctr1=1, ctr2=1, ctr3=0, RNA=2605  (tn=40032, r=36720)
step=30000: nr=165, ctr1=1, ctr2=1, ctr3=0, RNA=3046  (tn=40032, r=33877)
step=40000: nr=317, ctr1=1, ctr2=1, ctr3=0, RNA=3588  (tn=40032, r=30240)
