step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=295000: nr=500, ctr1=1, ctr2=29, ctr3=1, RNA=5837  (tn=40032, r=4)
step=300000: nr=500, ctr1=1, ctr2=27, ctr3=1, RNA=5835  (tn=40032, r=3)
step=305000: nr=498, ctr1=1, ctr2=26, ctr3=1, RNA=5810  (tn=40032, r=1)
step=310000: nr=492, ctr1=1, ctr2=26, ctr3=1, RNA=5803  (tn=40032, r=2)
step=315000: nr=496, ctr1=1, ctr2=25, ctr3=1, RNA=5799  (tn=40032, r=1)
step=320000: nr=497, ctr1=1, ctr2=25, ctr3=1, RNA=5788  (tn=40032, r=1)
step=325000: nr=496, ctr1=1, ctr2=24, ctr3=1, RNA=5775  (tn=40032, r=1)
step=330000: nr=497, ctr1=1, ctr2=24, ctr3=1, RNA=5755  (tn=40032, r=1)
step=335000: nr=491, ctr1=1, ctr2=24, ctr3=1, RNA=5733  (tn=40032, r=3)
step=340000: nr=492, ctr1=1, ctr2=24, ctr3=1, RNA=5722  (tn=40032, r=3)
step=345000: nr=494, ctr1=1, ctr2=25, ctr3=1, RNA=5715  (tn=40032, r=1)
step=350000: nr=491, ctr1=1, ctr2=25, ctr3=1, RNA=5713  (tn=40032, r=2)
step=355000: nr=490, ctr1=1, ctr2=25, ctr3=1, RNA=5692  (tn=40032, r=1)
step=360000: nr=488, ctr1=1, ctr2=25, ctr3=1, RNA=5682  (tn=40032, r=0)
step=365000: nr=485, ctr1=1, ctr2=25, ctr3=1, RNA=5693  (tn=40032, r=2)
step=370000: nr=481, ctr1=1, ctr2=25, ctr3=1, RNA=5683  (tn=40032, r=5)
step=375000: nr=489, ctr1=1, ctr2=25, ctr3=1, RNA=5663  (tn=40032, r=4)
step=380000: nr=480, ctr1=1, ctr2=25, ctr3=1, RNA=5657  (tn=40032, r=0)
step=385000: nr=482, ctr1=1, ctr2=24, ctr3=1, RNA=5667  (tn=40032, r=1)
step=390000: nr=484, ctr1=1, ctr2=24, ctr3=1, RNA=5642  (tn=40032, r=1)
step=395000: nr=481, ctr1=1, ctr2=24, ctr3=1, RNA=5630  (tn=40032, r=1)
step=400000: nr=472, ctr1=1, ctr2=24, ctr3=1, RNA=5629  (tn=40032, r=3)
step=405000: nr=472, ctr1=1, ctr2=24, ctr3=1, RNA=5611  (tn=40032, r=1)
step=410000: nr=468, ctr1=1, ctr2=24, ctr3=0, RNA=5615  (tn=40032, r=1)
step=415000: nr=471, ctr1=1, ctr2=24, ctr3=0, RNA=5615  (tn=40032, r=2)
step=420000: nr=468, ctr1=1, ctr2=24, ctr3=0, RNA=5606  (tn=40032, r=2)
step=425000: nr=464, ctr1=1, ctr2=24, ctr3=0, RNA=5589  (tn=40032, r=1)
step=430000: nr=466, ctr1=0, ctr2=24, ctr3=0, RNA=5586  (tn=40032, r=2)
step=435000: nr=467, ctr1=0, ctr2=24, ctr3=0, RNA=5573  (tn=40032, r=3)
step=440000: nr=466, ctr1=0, ctr2=24, ctr3=0, RNA=5582  (tn=40032, r=0)
step=445000: nr=465, ctr1=0, ctr2=24, ctr3=0, RNA=5579  (tn=40032, r=0)
step=450000: nr=468, ctr1=0, ctr2=24, ctr3=0, RNA=5556  (tn=40032, r=2)
step=455000: nr=464, ctr1=0, ctr2=24, ctr3=0, RNA=5548  (tn=40032, r=2)
step=460000: nr=462, ctr1=0, ctr2=24, ctr3=0, RNA=5547  (tn=40032, r=3)
step=465000: nr=463, ctr1=0, ctr2=24, ctr3=0, RNA=5538  (tn=40032, r=2)
step=470000: nr=458, ctr1=0, ctr2=23, ctr3=0, RNA=5537  (tn=40032, r=0)
step=475000: nr=459, ctr1=0, ctr2=23, ctr3=0, RNA=5530  (tn=40032, r=0)
step=480000: nr=455, ctr1=0, ctr2=23, ctr3=0, RNA=5531  (tn=40032, r=1)
step=485000: nr=455, ctr1=0, ctr2=23, ctr3=0, RNA=5545  (tn=40032, r=4)
step=490000: nr=453, ctr1=0, ctr2=23, ctr3=0, RNA=5520  (tn=40032, r=0)
step=495000: nr=456, ctr1=0, ctr2=22, ctr3=0, RNA=5511  (tn=40032, r=2)
step=500000: nr=451, ctr1=0, ctr2=22, ctr3=0, RNA=5496  (tn=40032, r=0)
step=505000: nr=453, ctr1=0, ctr2=22, ctr3=0, RNA=5501  (tn=40032, r=2)
step=510000: nr=455, ctr1=0, ctr2=22, ctr3=0, RNA=5495  (tn=40032, r=0)
step=515000: nr=446, ctr1=0, ctr2=22, ctr3=0, RNA=5496  (tn=40032, r=3)
step=520000: nr=454, ctr1=0, ctr2=22, ctr3=0, RNA=5488  (tn=40032, r=2)
step=525000: nr=446, ctr1=0, ctr2=22, ctr3=0, RNA=5488  (tn=40032, r=1)
step=530000: nr=450, ctr1=0, ctr2=22, ctr3=0, RNA=5469  (tn=40032, r=2)
step=535000: nr=450, ctr1=0, ctr2=22, ctr3=0, RNA=5471  (tn=40032, r=2)
step=540000: nr=449, ctr1=0, ctr2=22, ctr3=0, RNA=5476  (tn=40032, r=5)
step=545000: nr=447, ctr1=0, ctr2=20, ctr3=0, RNA=5457  (tn=40032, r=3)
step=550000: nr=452, ctr1=0, ctr2=20, ctr3=0, RNA=5459  (tn=40032, r=2)
step=555000: nr=452, ctr1=0, ctr2=20, ctr3=0, RNA=5454  (tn=40032, r=1)
step=560000: nr=453, ctr1=0, ctr2=20, ctr3=0, RNA=5453  (tn=40032, r=1)
step=565000: nr=454, ctr1=0, ctr2=21, ctr3=0, RNA=5443  (tn=40032, r=0)
step=570000: nr=454, ctr1=0, ctr2=21, ctr3=0, RNA=5431  (tn=40032, r=3)
step=575000: nr=454, ctr1=0, ctr2=21, ctr3=0, RNA=5440  (tn=40032, r=2)
step=580000: nr=452, ctr1=0, ctr2=21, ctr3=0, RNA=5428  (tn=40032, r=1)
step=585000: nr=447, ctr1=0, ctr2=21, ctr3=0, RNA=5427  (tn=40032, r=1)
step=590000: nr=444, ctr1=0, ctr2=21, ctr3=0, RNA=5432  (tn=40032, r=3)
step=595000: nr=439, ctr1=0, ctr2=20, ctr3=0, RNA=5432  (tn=40032, r=2)
step=600000: nr=442, ctr1=0, ctr2=20, ctr3=0, RNA=5425  (tn=40032, r=3)
step=605000: nr=438, ctr1=0, ctr2=20, ctr3=0, RNA=5421  (tn=40032, r=2)
step=610000: nr=437, ctr1=0, ctr2=20, ctr3=0, RNA=5425  (tn=40032, r=2)
step=615000: nr=440, ctr1=0, ctr2=20, ctr3=0, RNA=5415  (tn=40032, r=1)
step=620000: nr=439, ctr1=0, ctr2=20, ctr3=0, RNA=5414  (tn=40032, r=2)
step=625000: nr=436, ctr1=0, ctr2=20, ctr3=0, RNA=5409  (tn=40032, r=3)
step=630000: nr=439, ctr1=0, ctr2=20, ctr3=0, RNA=5440  (tn=40032, r=0)
step=635000: nr=439, ctr1=0, ctr2=19, ctr3=0, RNA=5425  (tn=40032, r=2)
step=640000: nr=432, ctr1=0, ctr2=19, ctr3=0, RNA=5423  (tn=40032, r=4)
step=645000: nr=435, ctr1=0, ctr2=19, ctr3=0, RNA=5409  (tn=40032, r=1)
step=650000: nr=436, ctr1=0, ctr2=19, ctr3=0, RNA=5411  (tn=40032, r=3)
step=655000: nr=436, ctr1=0, ctr2=19, ctr3=0, RNA=5420  (tn=40032, r=1)
step=660000: nr=431, ctr1=0, ctr2=19, ctr3=0, RNA=5396  (tn=40032, r=1)
step=665000: nr=437, ctr1=0, ctr2=19, ctr3=0, RNA=5386  (tn=40032, r=0)
step=670000: nr=435, ctr1=0, ctr2=18, ctr3=0, RNA=5394  (tn=40032, r=1)
step=675000: nr=431, ctr1=0, ctr2=18, ctr3=0, RNA=5392  (tn=40032, r=2)
step=680000: nr=426, ctr1=0, ctr2=18, ctr3=0, RNA=5375  (tn=40032, r=1)
step=685000: nr=427, ctr1=0, ctr2=18, ctr3=0, RNA=5389  (tn=40032, r=3)
step=690000: nr=425, ctr1=0, ctr2=18, ctr3=0, RNA=5390  (tn=40032, r=4)
step=695000: nr=421, ctr1=0, ctr2=18, ctr3=0, RNA=5376  (tn=40032, r=2)
step=700000: nr=416, ctr1=0, ctr2=18, ctr3=0, RNA=5393  (tn=40032, r=2)
step=705000: nr=417, ctr1=0, ctr2=18, ctr3=0, RNA=5381  (tn=40032, r=1)
step=710000: nr=418, ctr1=0, ctr2=18, ctr3=0, RNA=5378  (tn=40032, r=2)
step=715000: nr=416, ctr1=0, ctr2=18, ctr3=0, RNA=5386  (tn=40032, r=0)
step=720000: nr=416, ctr1=0, ctr2=18, ctr3=0, RNA=5390  (tn=40032, r=1)
step=725000: nr=412, ctr1=0, ctr2=18, ctr3=0, RNA=5382  (tn=40032, r=1)
step=730000: nr=408, ctr1=0, ctr2=18, ctr3=0, RNA=5373  (tn=40032, r=4)
step=735000: nr=407, ctr1=0, ctr2=18, ctr3=0, RNA=5382  (tn=40032, r=3)
step=740000: nr=402, ctr1=0, ctr2=18, ctr3=0, RNA=5388  (tn=40032, r=4)
step=745000: nr=396, ctr1=0, ctr2=18, ctr3=0, RNA=5376  (tn=40032, r=3)
step=750000: nr=392, ctr1=0, ctr2=18, ctr3=0, RNA=5364  (tn=40032, r=2)
step=755000: nr=393, ctr1=0, ctr2=18, ctr3=0, RNA=5375  (tn=40032, r=1)
step=760000: nr=395, ctr1=0, ctr2=18, ctr3=0, RNA=5388  (tn=40032, r=4)
step=765000: nr=395, ctr1=0, ctr2=18, ctr3=0, RNA=5370  (tn=40032, r=2)
step=770000: nr=391, ctr1=0, ctr2=17, ctr3=0, RNA=5375  (tn=40032, r=2)
step=775000: nr=394, ctr1=0, ctr2=17, ctr3=0, RNA=5368  (tn=40032, r=0)
step=780000: nr=391, ctr1=0, ctr2=17, ctr3=0, RNA=5350  (tn=40032, r=1)
step=785000: nr=392, ctr1=0, ctr2=16, ctr3=0, RNA=5346  (tn=40032, r=4)
step=790000: nr=393, ctr1=0, ctr2=16, ctr3=0, RNA=5364  (tn=40032, r=1)
step=795000: nr=388, ctr1=0, ctr2=16, ctr3=0, RNA=5370  (tn=40032, r=3)
step=800000: nr=392, ctr1=0, ctr2=16, ctr3=0, RNA=5356  (tn=40032, r=1)
step=805000: nr=390, ctr1=0, ctr2=16, ctr3=0, RNA=5356  (tn=40032, r=1)
step=810000: nr=390, ctr1=0, ctr2=17, ctr3=0, RNA=5369  (tn=40032, r=2)
step=815000: nr=387, ctr1=0, ctr2=17, ctr3=0, RNA=5362  (tn=40032, r=2)
step=820000: nr=387, ctr1=0, ctr2=16, ctr3=0, RNA=5376  (tn=40032, r=2)
step=825000: nr=387, ctr1=0, ctr2=16, ctr3=0, RNA=5362  (tn=40032, r=1)
step=830000: nr=388, ctr1=0, ctr2=16, ctr3=0, RNA=5358  (tn=40032, r=2)
step=835000: nr=385, ctr1=0, ctr2=16, ctr3=0, RNA=5365  (tn=40032, r=2)
step=840000: nr=383, ctr1=0, ctr2=16, ctr3=0, RNA=5360  (tn=40032, r=4)
step=845000: nr=384, ctr1=0, ctr2=16, ctr3=0, RNA=5359  (tn=40032, r=2)
step=850000: nr=382, ctr1=0, ctr2=16, ctr3=0, RNA=5358  (tn=40032, r=0)
step=855000: nr=377, ctr1=0, ctr2=16, ctr3=0, RNA=5341  (tn=40032, r=1)
step=860000: nr=376, ctr1=0, ctr2=16, ctr3=0, RNA=5348  (tn=40032, r=1)
step=865000: nr=380, ctr1=0, ctr2=16, ctr3=0, RNA=5342  (tn=40032, r=1)
step=870000: nr=375, ctr1=0, ctr2=16, ctr3=0, RNA=5345  (tn=40032, r=7)
step=875000: nr=375, ctr1=0, ctr2=16, ctr3=0, RNA=5335  (tn=40032, r=2)
step=880000: nr=373, ctr1=0, ctr2=16, ctr3=0, RNA=5336  (tn=40032, r=2)
step=885000: nr=374, ctr1=0, ctr2=16, ctr3=0, RNA=5334  (tn=40032, r=1)
step=890000: nr=371, ctr1=0, ctr2=16, ctr3=0, RNA=5331  (tn=40032, r=2)
step=895000: nr=369, ctr1=0, ctr2=16, ctr3=0, RNA=5335  (tn=40032, r=1)
step=900000: nr=371, ctr1=0, ctr2=17, ctr3=0, RNA=5332  (tn=40032, r=2)
step=905000: nr=369, ctr1=0, ctr2=17, ctr3=0, RNA=5328  (tn=40032, r=3)
step=910000: nr=367, ctr1=0, ctr2=17, ctr3=0, RNA=5321  (tn=40032, r=3)
step=915000: nr=366, ctr1=0, ctr2=17, ctr3=0, RNA=5314  (tn=40032, r=5)
step=920000: nr=369, ctr1=0, ctr2=17, ctr3=0, RNA=5322  (tn=40032, r=0)
step=925000: nr=367, ctr1=0, ctr2=17, ctr3=0, RNA=5321  (tn=40032, r=4)
step=930000: nr=371, ctr1=0, ctr2=17, ctr3=0, RNA=5341  (tn=40032, r=3)
step=935000: nr=369, ctr1=0, ctr2=17, ctr3=0, RNA=5323  (tn=40032, r=3)
step=940000: nr=372, ctr1=0, ctr2=17, ctr3=0, RNA=5314  (tn=40032, r=2)
step=945000: nr=371, ctr1=0, ctr2=17, ctr3=0, RNA=5320  (tn=40032, r=2)
step=950000: nr=372, ctr1=0, ctr2=17, ctr3=0, RNA=5305  (tn=40032, r=7)
step=955000: nr=364, ctr1=0, ctr2=17, ctr3=0, RNA=5285  (tn=40032, r=5)
step=960000: nr=363, ctr1=0, ctr2=17, ctr3=0, RNA=5309  (tn=40032, r=3)
step=965000: nr=364, ctr1=0, ctr2=17, ctr3=0, RNA=5319  (tn=40032, r=1)
step=970000: nr=364, ctr1=0, ctr2=17, ctr3=0, RNA=5313  (tn=40032, r=3)
step=975000: nr=357, ctr1=0, ctr2=17, ctr3=0, RNA=5320  (tn=40032, r=2)
step=980000: nr=359, ctr1=0, ctr2=17, ctr3=0, RNA=5302  (tn=40032, r=4)
step=985000: nr=361, ctr1=0, ctr2=17, ctr3=0, RNA=5316  (tn=40032, r=2)
step=990000: nr=362, ctr1=0, ctr2=17, ctr3=0, RNA=5304  (tn=40032, r=3)
step=995000: nr=358, ctr1=0, ctr2=17, ctr3=0, RNA=5311  (tn=40032, r=1)
step=1000000: nr=356, ctr1=0, ctr2=17, ctr3=0, RNA=5315  (tn=40032, r=3)
step=1005000: nr=355, ctr1=0, ctr2=17, ctr3=0, RNA=5292  (tn=40032, r=2)
step=1010000: nr=354, ctr1=0, ctr2=17, ctr3=0, RNA=5296  (tn=40032, r=4)
step=1015000: nr=352, ctr1=0, ctr2=15, ctr3=0, RNA=5306  (tn=40032, r=2)
step=1020000: nr=351, ctr1=0, ctr2=15, ctr3=0, RNA=5305  (tn=40032, r=2)
step=1025000: nr=350, ctr1=0, ctr2=15, ctr3=0, RNA=5306  (tn=40032, r=0)
step=1030000: nr=350, ctr1=0, ctr2=15, ctr3=0, RNA=5305  (tn=40032, r=3)
step=1035000: nr=348, ctr1=0, ctr2=14, ctr3=0, RNA=5318  (tn=40032, r=2)
step=1040000: nr=343, ctr1=0, ctr2=15, ctr3=0, RNA=5308  (tn=40032, r=3)
step=1045000: nr=346, ctr1=0, ctr2=15, ctr3=0, RNA=5293  (tn=40032, r=2)
step=1050000: nr=341, ctr1=0, ctr2=15, ctr3=0, RNA=5301  (tn=40032, r=0)
step=1055000: nr=340, ctr1=0, ctr2=15, ctr3=0, RNA=5296  (tn=40032, r=2)
step=1060000: nr=340, ctr1=0, ctr2=15, ctr3=0, RNA=5284  (tn=40032, r=0)
step=1065000: nr=341, ctr1=0, ctr2=15, ctr3=0, RNA=5278  (tn=40032, r=3)
step=1070000: nr=340, ctr1=0, ctr2=15, ctr3=0, RNA=5278  (tn=40032, r=3)
step=1075000: nr=343, ctr1=0, ctr2=15, ctr3=0, RNA=5287  (tn=40032, r=1)
step=1080000: nr=341, ctr1=0, ctr2=15, ctr3=0, RNA=5298  (tn=40032, r=2)
step=1085000: nr=341, ctr1=0, ctr2=15, ctr3=0, RNA=5290  (tn=40032, r=3)
step=1090000: nr=340, ctr1=0, ctr2=15, ctr3=0, RNA=5315  (tn=40032, r=2)
step=1095000: nr=337, ctr1=0, ctr2=15, ctr3=0, RNA=5301  (tn=40032, r=1)
step=1100000: nr=338, ctr1=0, ctr2=15, ctr3=0, RNA=5302  (tn=40032, r=5)
step=1105000: nr=336, ctr1=0, ctr2=15, ctr3=0, RNA=5304  (tn=40032, r=3)
step=1110000: nr=340, ctr1=0, ctr2=15, ctr3=0, RNA=5298  (tn=40032, r=3)
step=1115000: nr=337, ctr1=0, ctr2=15, ctr3=0, RNA=5299  (tn=40032, r=3)
step=1120000: nr=338, ctr1=0, ctr2=15, ctr3=0, RNA=5308  (tn=40032, r=4)
step=1125000: nr=334, ctr1=0, ctr2=15, ctr3=0, RNA=5306  (tn=40032, r=1)
step=1130000: nr=336, ctr1=0, ctr2=15, ctr3=0, RNA=5305  (tn=40032, r=3)
step=1135000: nr=337, ctr1=0, ctr2=15, ctr3=0, RNA=5316  (tn=40032, r=3)
step=1140000: nr=333, ctr1=0, ctr2=15, ctr3=0, RNA=5313  (tn=40032, r=3)
step=1145000: nr=332, ctr1=0, ctr2=15, ctr3=0, RNA=5329  (tn=40032, r=2)
step=1150000: nr=332, ctr1=0, ctr2=14, ctr3=0, RNA=5323  (tn=40032, r=3)
step=1155000: nr=330, ctr1=0, ctr2=14, ctr3=0, RNA=5311  (tn=40032, r=0)
step=1160000: nr=331, ctr1=0, ctr2=14, ctr3=0, RNA=5314  (tn=40032, r=2)
step=1165000: nr=330, ctr1=0, ctr2=14, ctr3=0, RNA=5319  (tn=40032, r=5)
step=1170000: nr=331, ctr1=0, ctr2=14, ctr3=0, RNA=5294  (tn=40032, r=0)
step=1175000: nr=331, ctr1=0, ctr2=14, ctr3=0, RNA=5292  (tn=40032, r=0)
step=1180000: nr=330, ctr1=0, ctr2=14, ctr3=0, RNA=5280  (tn=40032, r=3)
step=1185000: nr=332, ctr1=0, ctr2=14, ctr3=0, RNA=5290  (tn=40032, r=3)
step=1190000: nr=332, ctr1=0, ctr2=14, ctr3=0, RNA=5282  (tn=40032, r=2)
step=1195000: nr=333, ctr1=0, ctr2=14, ctr3=0, RNA=5289  (tn=40032, r=5)
step=1200000: nr=329, ctr1=0, ctr2=14, ctr3=0, RNA=5291  (tn=40032, r=6)
step=1205000: nr=330, ctr1=0, ctr2=14, ctr3=0, RNA=5307  (tn=40032, r=4)
step=1210000: nr=326, ctr1=0, ctr2=14, ctr3=0, RNA=5318  (tn=40032, r=2)
step=1215000: nr=326, ctr1=0, ctr2=14, ctr3=0, RNA=5296  (tn=40032, r=1)
step=1220000: nr=327, ctr1=0, ctr2=14, ctr3=0, RNA=5315  (tn=40032, r=0)
step=1225000: nr=324, ctr1=0, ctr2=13, ctr3=0, RNA=5300  (tn=40032, r=2)
step=1230000: nr=319, ctr1=0, ctr2=14, ctr3=0, RNA=5298  (tn=40032, r=5)
step=1235000: nr=319, ctr1=0, ctr2=15, ctr3=0, RNA=5297  (tn=40032, r=2)
step=1240000: nr=321, ctr1=0, ctr2=15, ctr3=0, RNA=5294  (tn=40032, r=0)
step=1245000: nr=324, ctr1=0, ctr2=15, ctr3=0, RNA=5300  (tn=40032, r=3)
step=1250000: nr=322, ctr1=0, ctr2=15, ctr3=0, RNA=5310  (tn=40032, r=3)
step=1255000: nr=321, ctr1=0, ctr2=15, ctr3=0, RNA=5309  (tn=40032, r=2)
step=1260000: nr=318, ctr1=0, ctr2=15, ctr3=0, RNA=5309  (tn=40032, r=3)
step=1265000: nr=318, ctr1=0, ctr2=15, ctr3=0, RNA=5308  (tn=40032, r=1)
step=1270000: nr=317, ctr1=0, ctr2=15, ctr3=0, RNA=5313  (tn=40032, r=2)
step=1275000: nr=316, ctr1=0, ctr2=15, ctr3=0, RNA=5304  (tn=40032, r=3)
step=1280000: nr=314, ctr1=0, ctr2=15, ctr3=0, RNA=5287  (tn=40032, r=4)
step=1285000: nr=311, ctr1=0, ctr2=15, ctr3=0, RNA=5284  (tn=40032, r=3)
step=1290000: nr=310, ctr1=0, ctr2=15, ctr3=0, RNA=5297  (tn=40032, r=1)
step=1295000: nr=310, ctr1=0, ctr2=15, ctr3=0, RNA=5292  (tn=40032, r=1)
step=1300000: nr=309, ctr1=0, ctr2=15, ctr3=0, RNA=5308  (tn=40032, r=0)
step=1305000: nr=311, ctr1=0, ctr2=15, ctr3=0, RNA=5308  (tn=40032, r=2)
step=1310000: nr=307, ctr1=0, ctr2=15, ctr3=0, RNA=5314  (tn=40032, r=4)
step=1315000: nr=308, ctr1=0, ctr2=15, ctr3=0, RNA=5302  (tn=40032, r=5)
step=1320000: nr=305, ctr1=0, ctr2=15, ctr3=0, RNA=5310  (tn=40032, r=2)
step=1325000: nr=306, ctr1=0, ctr2=15, ctr3=0, RNA=5303  (tn=40032, r=2)
step=1330000: nr=307, ctr1=0, ctr2=15, ctr3=0, RNA=5315  (tn=40032, r=5)
step=1335000: nr=308, ctr1=0, ctr2=15, ctr3=0, RNA=5319  (tn=40032, r=2)
step=1340000: nr=309, ctr1=0, ctr2=15, ctr3=0, RNA=5315  (tn=40032, r=4)
step=1345000: nr=307, ctr1=0, ctr2=15, ctr3=0, RNA=5305  (tn=40032, r=4)
step=1350000: nr=307, ctr1=0, ctr2=15, ctr3=0, RNA=5312  (tn=40032, r=3)
step=1355000: nr=305, ctr1=0, ctr2=15, ctr3=0, RNA=5294  (tn=40032, r=4)
step=1360000: nr=301, ctr1=0, ctr2=15, ctr3=0, RNA=5304  (tn=40032, r=4)
step=1365000: nr=301, ctr1=0, ctr2=15, ctr3=0, RNA=5303  (tn=40032, r=4)
step=1370000: nr=301, ctr1=0, ctr2=15, ctr3=0, RNA=5309  (tn=40032, r=3)
step=1375000: nr=298, ctr1=0, ctr2=14, ctr3=0, RNA=5315  (tn=40032, r=1)
step=1380000: nr=295, ctr1=0, ctr2=14, ctr3=0, RNA=5304  (tn=40032, r=1)
