step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=650000: nr=277, ctr1=14, ctr2=1, ctr3=2, RNA=5956  (tn=40032, r=4)
step=655000: nr=273, ctr1=14, ctr2=1, ctr3=2, RNA=5942  (tn=40032, r=4)
step=660000: nr=273, ctr1=14, ctr2=1, ctr3=2, RNA=5942  (tn=40032, r=4)
step=665000: nr=271, ctr1=14, ctr2=1, ctr3=2, RNA=5968  (tn=40032, r=3)
step=670000: nr=271, ctr1=14, ctr2=1, ctr3=2, RNA=5949  (tn=40032, r=2)
step=675000: nr=268, ctr1=14, ctr2=1, ctr3=2, RNA=5932  (tn=40032, r=3)
step=680000: nr=269, ctr1=14, ctr2=1, ctr3=2, RNA=5934  (tn=40032, r=1)
step=685000: nr=265, ctr1=14, ctr2=1, ctr3=2, RNA=5913  (tn=40032, r=9)
step=690000: nr=268, ctr1=14, ctr2=1, ctr3=2, RNA=5908  (tn=40032, r=4)
step=695000: nr=267, ctr1=14, ctr2=1, ctr3=2, RNA=5909  (tn=40032, r=2)
step=700000: nr=264, ctr1=14, ctr2=1, ctr3=2, RNA=5904  (tn=40032, r=4)
step=705000: nr=266, ctr1=14, ctr2=1, ctr3=2, RNA=5873  (tn=40032, r=5)
step=710000: nr=264, ctr1=14, ctr2=1, ctr3=2, RNA=5872  (tn=40032, r=2)
step=715000: nr=266, ctr1=14, ctr2=1, ctr3=2, RNA=5850  (tn=40032, r=3)
step=720000: nr=266, ctr1=13, ctr2=1, ctr3=2, RNA=5856  (tn=40032, r=5)
step=725000: nr=263, ctr1=14, ctr2=1, ctr3=2, RNA=5858  (tn=40032, r=6)
step=730000: nr=262, ctr1=14, ctr2=1, ctr3=2, RNA=5853  (tn=40032, r=3)
step=735000: nr=261, ctr1=14, ctr2=1, ctr3=2, RNA=5854  (tn=40032, r=4)
step=740000: nr=262, ctr1=14, ctr2=1, ctr3=2, RNA=5853  (tn=40032, r=5)
step=745000: nr=261, ctr1=14, ctr2=1, ctr3=2, RNA=5852  (tn=40032, r=3)
step=750000: nr=262, ctr1=14, ctr2=1, ctr3=2, RNA=5833  (tn=40032, r=2)
step=755000: nr=261, ctr1=14, ctr2=1, ctr3=2, RNA=5835  (tn=40032, r=4)
step=760000: nr=262, ctr1=13, ctr2=1, ctr3=2, RNA=5831  (tn=40032, r=4)
step=765000: nr=261, ctr1=13, ctr2=1, ctr3=2, RNA=5815  (tn=40032, r=3)
step=770000: nr=263, ctr1=13, ctr2=1, ctr3=2, RNA=5824  (tn=40032, r=3)
step=775000: nr=264, ctr1=13, ctr2=1, ctr3=2, RNA=5808  (tn=40032, r=5)
step=780000: nr=266, ctr1=13, ctr2=1, ctr3=2, RNA=5816  (tn=40032, r=4)
step=785000: nr=263, ctr1=13, ctr2=1, ctr3=2, RNA=5809  (tn=40032, r=4)
step=790000: nr=263, ctr1=13, ctr2=1, ctr3=2, RNA=5802  (tn=40032, r=4)
step=795000: nr=265, ctr1=13, ctr2=1, ctr3=2, RNA=5797  (tn=40032, r=3)
step=800000: nr=264, ctr1=13, ctr2=1, ctr3=2, RNA=5792  (tn=40032, r=2)
step=805000: nr=260, ctr1=13, ctr2=1, ctr3=2, RNA=5774  (tn=40032, r=4)
step=810000: nr=258, ctr1=13, ctr2=1, ctr3=2, RNA=5762  (tn=40032, r=4)
step=815000: nr=258, ctr1=12, ctr2=1, ctr3=2, RNA=5760  (tn=40032, r=5)
step=820000: nr=259, ctr1=12, ctr2=1, ctr3=2, RNA=5737  (tn=40032, r=3)
step=825000: nr=254, ctr1=12, ctr2=1, ctr3=2, RNA=5743  (tn=40032, r=2)
step=830000: nr=255, ctr1=12, ctr2=1, ctr3=2, RNA=5759  (tn=40032, r=1)
step=835000: nr=254, ctr1=12, ctr2=1, ctr3=2, RNA=5739  (tn=40032, r=3)
step=840000: nr=252, ctr1=12, ctr2=1, ctr3=2, RNA=5746  (tn=40032, r=1)
step=845000: nr=250, ctr1=12, ctr2=1, ctr3=2, RNA=5728  (tn=40032, r=1)
step=850000: nr=250, ctr1=12, ctr2=1, ctr3=2, RNA=5724  (tn=40032, r=2)
step=855000: nr=247, ctr1=12, ctr2=1, ctr3=2, RNA=5718  (tn=40032, r=1)
step=860000: nr=244, ctr1=12, ctr2=1, ctr3=2, RNA=5723  (tn=40032, r=2)
step=865000: nr=239, ctr1=12, ctr2=1, ctr3=2, RNA=5722  (tn=40032, r=7)
step=870000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5717  (tn=40032, r=3)
step=875000: nr=238, ctr1=12, ctr2=1, ctr3=2, RNA=5701  (tn=40032, r=2)
step=880000: nr=242, ctr1=12, ctr2=1, ctr3=2, RNA=5698  (tn=40032, r=5)
step=885000: nr=241, ctr1=12, ctr2=1, ctr3=2, RNA=5693  (tn=40032, r=5)
step=890000: nr=239, ctr1=12, ctr2=1, ctr3=2, RNA=5686  (tn=40032, r=11)
step=895000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5680  (tn=40032, r=6)
step=900000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5680  (tn=40032, r=7)
step=905000: nr=242, ctr1=12, ctr2=1, ctr3=2, RNA=5697  (tn=40032, r=2)
step=910000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5699  (tn=40032, r=3)
step=915000: nr=242, ctr1=12, ctr2=1, ctr3=2, RNA=5680  (tn=40032, r=3)
step=920000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5684  (tn=40032, r=6)
step=925000: nr=242, ctr1=12, ctr2=1, ctr3=2, RNA=5695  (tn=40032, r=7)
step=930000: nr=242, ctr1=12, ctr2=1, ctr3=2, RNA=5691  (tn=40032, r=5)
step=935000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5698  (tn=40032, r=3)
step=940000: nr=237, ctr1=12, ctr2=1, ctr3=2, RNA=5676  (tn=40032, r=2)
step=945000: nr=240, ctr1=12, ctr2=1, ctr3=2, RNA=5676  (tn=40032, r=4)
step=950000: nr=236, ctr1=12, ctr2=1, ctr3=2, RNA=5668  (tn=40032, r=4)
step=955000: nr=233, ctr1=12, ctr2=1, ctr3=2, RNA=5665  (tn=40032, r=7)
step=960000: nr=233, ctr1=12, ctr2=1, ctr3=2, RNA=5671  (tn=40032, r=8)
step=965000: nr=232, ctr1=12, ctr2=1, ctr3=2, RNA=5657  (tn=40032, r=3)
step=970000: nr=230, ctr1=12, ctr2=1, ctr3=2, RNA=5655  (tn=40032, r=5)
step=975000: nr=232, ctr1=11, ctr2=1, ctr3=2, RNA=5654  (tn=40032, r=6)
step=980000: nr=227, ctr1=11, ctr2=1, ctr3=2, RNA=5657  (tn=40032, r=2)
step=985000: nr=229, ctr1=11, ctr2=1, ctr3=2, RNA=5647  (tn=40032, r=5)
step=990000: nr=230, ctr1=11, ctr2=1, ctr3=2, RNA=5661  (tn=40032, r=1)
step=995000: nr=229, ctr1=10, ctr2=1, ctr3=2, RNA=5654  (tn=40032, r=1)
step=1000000: nr=230, ctr1=10, ctr2=1, ctr3=2, RNA=5663  (tn=40032, r=1)
程序运行时间：1410.791 s
step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=5000: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=2528  (tn=40000, r=37269)
step=10000: nr=1, ctr1=1, ctr2=1, ctr3=1, RNA=2600  (tn=40032, r=37119)
step=15000: nr=2, ctr1=1, ctr2=1, ctr3=1, RNA=2872  (tn=40032, r=36147)
step=20000: nr=11, ctr1=1, ctr2=1, ctr3=1, RNA=3816  (tn=40032, r=32863)
step=25000: nr=41, ctr1=1, ctr2=1, ctr3=1, RNA=5337  (tn=40032, r=27089)
step=30000: nr=74, ctr1=1, ctr2=1, ctr3=1, RNA=7207  (tn=40032, r=20007)
step=35000: nr=142, ctr1=1, ctr2=1, ctr3=1, RNA=8679  (tn=40032, r=13156)
step=40000: nr=207, ctr1=1, ctr2=1, ctr3=1, RNA=9640  (tn=40032, r=7423)
step=45000: nr=223, ctr1=1, ctr2=0, ctr3=1, RNA=9809  (tn=40032, r=4032)
step=50000: nr=248, ctr1=1, ctr2=0, ctr3=1, RNA=9911  (tn=40032, r=1817)
step=55000: nr=267, ctr1=1, ctr2=0, ctr3=1, RNA=9785  (tn=40032, r=834)
step=60000: nr=273, ctr1=1, ctr2=0, ctr3=1, RNA=9548  (tn=40032, r=384)
step=65000: nr=284, ctr1=1, ctr2=0, ctr3=1, RNA=9344  (tn=40032, r=162)
step=70000: nr=294, ctr1=1, ctr2=0, ctr3=1, RNA=9111  (tn=40032, r=78)
step=75000: nr=302, ctr1=1, ctr2=0, ctr3=1, RNA=8938  (tn=40032, r=31)
step=80000: nr=315, ctr1=1, ctr2=0, ctr3=1, RNA=8820  (tn=40032, r=13)
step=85000: nr=308, ctr1=1, ctr2=0, ctr3=1, RNA=8653  (tn=40032, r=13)
step=90000: nr=307, ctr1=1, ctr2=0, ctr3=1, RNA=8508  (tn=40032, r=6)
step=95000: nr=311, ctr1=1, ctr2=0, ctr3=1, RNA=8370  (tn=40032, r=2)
step=100000: nr=315, ctr1=1, ctr2=0, ctr3=1, RNA=8295  (tn=40032, r=0)
step=105000: nr=313, ctr1=1, ctr2=0, ctr3=1, RNA=8207  (tn=40032, r=2)
step=110000: nr=319, ctr1=1, ctr2=0, ctr3=1, RNA=8088  (tn=40032, r=1)
step=115000: nr=325, ctr1=1, ctr2=0, ctr3=1, RNA=8037  (tn=40032, r=1)
step=120000: nr=323, ctr1=1, ctr2=0, ctr3=1, RNA=7951  (tn=40032, r=0)
step=125000: nr=321, ctr1=1, ctr2=0, ctr3=1, RNA=7872  (tn=40032, r=1)
step=130000: nr=327, ctr1=1, ctr2=0, ctr3=1, RNA=7795  (tn=40032, r=3)
step=135000: nr=332, ctr1=1, ctr2=0, ctr3=1, RNA=7713  (tn=40032, r=3)
step=140000: nr=321, ctr1=1, ctr2=0, ctr3=1, RNA=7634  (tn=40032, r=1)
step=145000: nr=330, ctr1=1, ctr2=0, ctr3=1, RNA=7592  (tn=40032, r=2)
step=150000: nr=327, ctr1=1, ctr2=0, ctr3=1, RNA=7515  (tn=40032, r=3)
step=155000: nr=336, ctr1=1, ctr2=0, ctr3=1, RNA=7468  (tn=40032, r=1)
step=160000: nr=333, ctr1=1, ctr2=0, ctr3=1, RNA=7413  (tn=40032, r=5)
step=165000: nr=334, ctr1=1, ctr2=0, ctr3=1, RNA=7333  (tn=40032, r=3)
step=170000: nr=334, ctr1=1, ctr2=0, ctr3=1, RNA=7308  (tn=40032, r=1)
step=175000: nr=336, ctr1=1, ctr2=0, ctr3=1, RNA=7248  (tn=40032, r=0)
step=180000: nr=331, ctr1=1, ctr2=0, ctr3=1, RNA=7197  (tn=40032, r=1)
step=185000: nr=334, ctr1=1, ctr2=0, ctr3=1, RNA=7172  (tn=40032, r=2)
step=190000: nr=333, ctr1=1, ctr2=0, ctr3=1, RNA=7125  (tn=40032, r=4)
step=195000: nr=335, ctr1=1, ctr2=0, ctr3=1, RNA=7097  (tn=40032, r=0)
step=200000: nr=339, ctr1=1, ctr2=0, ctr3=1, RNA=7070  (tn=40032, r=3)
step=205000: nr=338, ctr1=1, ctr2=0, ctr3=1, RNA=7027  (tn=40032, r=4)
step=210000: nr=338, ctr1=1, ctr2=0, ctr3=1, RNA=6979  (tn=40032, r=2)
step=215000: nr=334, ctr1=1, ctr2=0, ctr3=1, RNA=6953  (tn=40032, r=1)
step=220000: nr=336, ctr1=1, ctr2=0, ctr3=1, RNA=6916  (tn=40032, r=4)
step=225000: nr=336, ctr1=1, ctr2=0, ctr3=1, RNA=6905  (tn=40032, r=1)
step=230000: nr=335, ctr1=1, ctr2=0, ctr3=1, RNA=6855  (tn=40032, r=4)
step=235000: nr=335, ctr1=1, ctr2=0, ctr3=1, RNA=6833  (tn=40032, r=1)
step=240000: nr=337, ctr1=1, ctr2=0, ctr3=1, RNA=6811  (tn=40032, r=2)
step=245000: nr=334, ctr1=1, ctr2=0, ctr3=1, RNA=6773  (tn=40032, r=6)
step=250000: nr=342, ctr1=1, ctr2=0, ctr3=1, RNA=6749  (tn=40032, r=2)
step=255000: nr=339, ctr1=1, ctr2=0, ctr3=1, RNA=6712  (tn=40032, r=1)
step=260000: nr=336, ctr1=1, ctr2=0, ctr3=1, RNA=6710  (tn=40032, r=3)
step=265000: nr=328, ctr1=1, ctr2=0, ctr3=1, RNA=6678  (tn=40032, r=4)
step=270000: nr=330, ctr1=1, ctr2=0, ctr3=1, RNA=6676  (tn=40032, r=2)
step=275000: nr=332, ctr1=1, ctr2=0, ctr3=1, RNA=6641  (tn=40032, r=1)
step=280000: nr=329, ctr1=1, ctr2=0, ctr3=1, RNA=6623  (tn=40032, r=1)
step=285000: nr=327, ctr1=1, ctr2=0, ctr3=1, RNA=6604  (tn=40032, r=1)
step=290000: nr=325, ctr1=1, ctr2=0, ctr3=1, RNA=6583  (tn=40032, r=1)
step=295000: nr=324, ctr1=1, ctr2=0, ctr3=1, RNA=6571  (tn=40032, r=4)
step=300000: nr=320, ctr1=1, ctr2=0, ctr3=1, RNA=6550  (tn=40032, r=1)
step=305000: nr=325, ctr1=1, ctr2=0, ctr3=1, RNA=6527  (tn=40032, r=2)
step=310000: nr=322, ctr1=1, ctr2=0, ctr3=1, RNA=6492  (tn=40032, r=1)
step=315000: nr=326, ctr1=1, ctr2=0, ctr3=1, RNA=6498  (tn=40032, r=3)
step=320000: nr=325, ctr1=1, ctr2=0, ctr3=1, RNA=6507  (tn=40032, r=2)
step=325000: nr=320, ctr1=1, ctr2=0, ctr3=1, RNA=6496  (tn=40032, r=2)
step=330000: nr=321, ctr1=1, ctr2=0, ctr3=1, RNA=6451  (tn=40032, r=2)
step=335000: nr=325, ctr1=1, ctr2=0, ctr3=1, RNA=6441  (tn=40032, r=1)
step=340000: nr=321, ctr1=1, ctr2=0, ctr3=1, RNA=6408  (tn=40032, r=3)
step=345000: nr=322, ctr1=1, ctr2=0, ctr3=1, RNA=6401  (tn=40032, r=5)
step=350000: nr=322, ctr1=1, ctr2=0, ctr3=1, RNA=6386  (tn=40032, r=1)
step=355000: nr=324, ctr1=1, ctr2=0, ctr3=1, RNA=6370  (tn=40032, r=4)
step=360000: nr=318, ctr1=1, ctr2=0, ctr3=1, RNA=6366  (tn=40032, r=3)
step=365000: nr=317, ctr1=1, ctr2=0, ctr3=1, RNA=6346  (tn=40032, r=0)
step=370000: nr=312, ctr1=1, ctr2=0, ctr3=1, RNA=6305  (tn=40032, r=1)
step=375000: nr=312, ctr1=1, ctr2=0, ctr3=1, RNA=6289  (tn=40032, r=2)
step=380000: nr=316, ctr1=1, ctr2=0, ctr3=1, RNA=6300  (tn=40032, r=1)
